Today''s Date,43670.46896,Date of Test:,43669.49397,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1,C Rate,0.00192,
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time,mAh/g,mAh/g
210,0,3,2.803172222,2.303172222,6.91E-01,0.00075272,0.29999237,0.530785077,D,5,43669.61078,359.8245375,359.8245375
211,0,3,2.824938889,2.324938889,6.97E-01,0.000756152,0.300068666,0.520561532,D,5,43669.61168,363.2251515,363.2251515
212,0,3,2.845838889,2.345838889,7.04E-01,0.000759385,0.29999237,0.510337987,D,5,43669.61255,366.4903707,366.4903707
213,0,3,2.866330556,2.366330556,7.10E-01,0.000762492,0.29983978,0.500267033,D,5,43669.61341,369.6917877,369.6917877
214,0,3,2.886080556,2.386080556,7.16E-01,0.000765426,0.300068666,0.490043488,D,5,43669.61423,372.7773346,372.7773346
215,0,3,2.9063,2.4063,7.22E-01,0.000768368,0.29999237,0.479972534,D,5,43669.61507,375.9362229,375.9362229
216,0,3,2.925405556,2.425405556,7.28E-01,0.00077109,0.29999237,0.469748989,D,5,43669.61587,378.9210951,378.9210951
217,0,3,2.944683333,2.444683333,7.33E-01,0.000773779,0.300068666,0.459678035,D,5,43669.61667,381.9328671,381.9328671
218,0,3,2.963272222,2.463272222,7.39E-01,0.000776314,0.299916075,0.44960708,D,5,43669.61745,384.8370123,384.8370123
219,0,3,2.981536111,2.481536111,7.44E-01,0.000778751,0.300068666,0.439536126,D,5,43669.61821,387.6903844,387.6903844
220,0,3,3.00045,2.50045,7.50E-01,0.000781217,0.300144961,0.429465171,D,5,43669.619,390.6453075,390.6453075
221,0,3,3.017727778,2.517727778,7.55E-01,0.000783417,0.300068666,0.419394217,D,5,43669.61972,393.3446232,393.3446232
222,0,3,3.035513889,2.535513889,7.61E-01,0.000785628,0.299916075,0.409323262,D,5,43669.62046,396.1233541,396.1233541
223,0,3,3.052819444,2.552819444,7.66E-01,0.000787728,0.300068666,0.399252308,D,5,43669.62118,398.8270074,398.8270074
224,0,3,3.069702778,2.569702778,7.71E-01,0.000789725,0.299916075,0.389181353,D,5,43669.62188,401.4646985,401.4646985
225,0,3,3.087813889,2.587813889,7.76E-01,0.000791812,0.29983978,0.379110399,D,5,43669.62264,404.2942056,404.2942056
226,0,3,3.105130556,2.605130556,7.81E-01,0.000793754,0.299916075,0.369039445,D,5,43669.62336,406.9995928,406.9995928
227,0,3,3.121597222,2.621597222,7.86E-01,0.000795552,0.299916075,0.35896849,D,5,43669.62405,409.5721853,409.5721853
228,0,3,3.138211111,2.638211111,7.91E-01,0.000797316,0.29999237,0.348897536,D,5,43669.62474,412.1677747,412.1677747
229,0,3,3.15575,2.65575,7.97E-01,0.000799127,0.29999237,0.338826581,D,5,43669.62547,414.9078744,414.9078744
230,0,3,3.17325,2.67325,8.02E-01,0.000800879,0.29999237,0.328450446,D,5,43669.6262,417.6419063,417.6419063
231,0,3,3.190991667,2.690991667,8.07E-01,0.0008026,0.29999237,0.318379492,D,5,43669.62694,420.4136957,420.4136957
232,0,3,3.208663889,2.708663889,8.12E-01,0.00080426,0.300144961,0.308308537,D,5,43669.62767,423.1746297,423.1746297
233,0,3,3.226494444,2.726494444,8.18E-01,0.000805881,0.29983978,0.298237583,D,5,43669.62842,425.9603031,425.9603031
234,0,3,3.244697222,2.744697222,8.23E-01,0.000807481,0.29999237,0.288166629,D,5,43669.62917,428.8041297,428.8041297
235,0,3,3.263458333,2.763458333,8.29E-01,0.000809073,0.299916075,0.278095674,D,5,43669.62996,431.7351889,431.7351889
236,0,3,3.281727778,2.781727778,8.34E-01,0.000810569,0.299916075,0.267872129,D,5,43669.63072,434.5894325,434.5894325
237,0,3,3.30215,2.80215,8.41E-01,0.00081218,0.299916075,0.257801175,D,5,43669.63157,437.7800025,437.7800025
238,0,3,3.322630556,2.822630556,8.47E-01,0.000813733,0.299916075,0.24773022,D,5,43669.63242,440.979687,440.979687
239,0,3,3.344077778,2.844077778,8.53E-01,0.000815294,0.300068666,0.237659266,D,5,43669.63332,444.3303987,444.3303987
240,0,3,3.367011111,2.867011111,8.60E-01,0.000816896,0.299916075,0.227588312,D,5,43669.63427,447.9132833,447.9132833
241,0,3,3.391761111,2.891761111,8.67E-01,0.000818549,0.29999237,0.217364767,D,5,43669.6353,451.7799863,451.7799863
242,0,3,3.425069444,2.925069444,8.77E-01,0.000820672,0.299916075,0.207293812,D,5,43669.63669,456.9837593,456.9837593
243,0,3,3.458402778,2.958402778,8.87E-01,0.000822698,0.29999237,0.19859617,D,1,43669.63808,462.1914379,462.1914379
244,0,3,3.491736111,2.991736111,8.97E-01,0.000824642,0.299763485,0.190508888,D,1,43669.63947,467.3991199,467.3991199
245,0,3,3.525069444,3.025069444,9.07E-01,0.000826512,0.299916075,0.183337148,D,1,43669.64086,472.6067962,472.6067962
246,0,3,3.558402778,3.058402778,9.17E-01,0.000828309,0.299916075,0.176317998,D,1,43669.64225,477.8144741,477.8144741
247,0,3,3.591736111,3.091736111,9.27E-01,0.000830043,0.29999237,0.170061799,D,1,43669.64364,483.0221512,483.0221512
248,0,3,3.625069444,3.125069444,9.37E-01,0.000831712,0.299763485,0.16395819,D,1,43669.64502,488.2298276,488.2298276
249,0,3,3.658402778,3.158402778,9.47E-01,0.000833319,0.29999237,0.157701991,D,1,43669.64641,493.4375015,493.4375015
250,0,3,3.691736111,3.191736111,9.57E-01,0.000834865,0.299916075,0.152056153,D,1,43669.6478,498.6451864,498.6451864
251,0,3,3.725069444,3.225069444,9.67E-01,0.000836354,0.29999237,0.145952544,D,1,43669.64919,503.8528684,503.8528684
252,0,3,3.758402778,3.258402778,9.77E-01,0.000837786,0.29968719,0.140459297,D,1,43669.65058,509.0605446,509.0605446
253,0,3,3.791736111,3.291736111,9.87E-01,0.000839164,0.299916075,0.135118639,D,1,43669.65197,514.2682237,514.2682237
254,0,3,3.825069444,3.325069444,9.97E-01,0.000840491,0.29999237,0.130235752,D,1,43669.65336,519.4759029,519.4759029
255,0,3,3.858402778,3.358402778,1.01E+00,0.000841769,0.299916075,0.125658045,D,1,43669.65475,524.6835808,524.6835808
256,0,3,3.891736111,3.391736111,1.02E+00,0.000843003,0.299916075,0.121232929,D,1,43669.65614,529.891263,529.891263
257,0,3,3.925069444,3.425069444,1.03E+00,0.000844197,0.300068666,0.117723354,D,1,43669.65752,535.0989446,535.0989446
258,0,3,3.958402778,3.458402778,1.04E+00,0.000845353,0.29999237,0.114061189,D,1,43669.65891,540.3066193,540.3066193
259,0,3,3.991736111,3.491736111,1.05E+00,0.000846477,0.29999237,0.111161975,D,1,43669.6603,545.5143034,545.5143034
260,0,3,4.025069444,3.525069444,1.06E+00,0.000847574,0.299916075,0.108415351,D,1,43669.66169,550.7219797,550.7219797
261,0,3,4.058402778,3.558402778,1.07E+00,0.000848648,0.300068666,0.106431678,D,1,43669.66308,555.9296658,555.9296658
262,0,3,4.091736111,3.591736111,1.08E+00,0.000849704,0.29999237,0.104905776,D,1,43669.66447,561.1373385,561.1373385
263,0,3,4.125069444,3.625069444,1.09E+00,0.000850748,0.299916075,0.104142824,D,1,43669.66586,566.3450172,566.3450172
264,0,3,4.158402778,3.658402778,1.10E+00,0.000851785,0.29999237,0.103074693,D,1,43669.66725,571.5527001,571.5527001
265,0,3,4.191736111,3.691736111,1.11E+00,0.000852816,0.29968719,0.102616922,D,1,43669.66864,576.76038,576.76038
266,0,3,4.225069444,3.725069444,1.12E+00,0.000853844,0.29999237,0.102616922,D,1,43669.67002,581.9680586,581.9680586
267,0,3,4.258402778,3.758402778,1.13E+00,0.00085487,0.299916075,0.102311742,D,1,43669.67141,587.1757397,587.1757397
268,0,3,4.291736111,3.791736111,1.14E+00,0.000855892,0.29999237,0.102311742,D,1,43669.6728,592.3834233,592.3834233
269,0,3,4.325069444,3.825069444,1.15E+00,0.000856911,0.29999237,0.101701381,D,1,43669.67419,597.5910993,597.5910993
270,0,3,4.358402778,3.858402778,1.16E+00,0.000857928,0.29999237,0.101548791,D,1,43669.67558,602.7987795,602.7987795
271,0,3,4.391736111,3.891736111,1.17E+00,0.000858942,0.299916075,0.101396201,D,1,43669.67697,608.0064588,608.0064588
272,0,3,4.425069444,3.925069444,1.18E+00,0.000859955,0.29999237,0.10109102,D,1,43669.67836,613.214142,613.214142
273,0,3,4.458402778,3.958402778,1.19E+00,0.000860967,0.299763485,0.10124361,D,1,43669.67975,618.4218161,618.4218161
274,0,3,4.491736111,3.991736111,1.20E+00,0.000861978,0.299916075,0.10109102,D,1,43669.68114,623.629496,623.629496
275,0,3,4.525069444,4.025069444,1.21E+00,0.000862987,0.29999237,0.10093843,D,1,43669.68253,628.8371751,628.8371751
276,0,3,4.558402778,4.058402778,1.22E+00,0.000863995,0.29983978,0.10093843,D,1,43669.68391,634.0448531,634.0448531
277,0,3,4.591736111,4.091736111,1.23E+00,0.000865002,0.29983978,0.100633249,D,1,43669.6853,639.252531,639.252531
278,0,3,4.625069444,4.125069444,1.24E+00,0.000866008,0.300221256,0.100480659,D,1,43669.68669,644.4602127,644.4602127
279,0,3,4.658402778,4.158402778,1.25E+00,0.000867013,0.299916075,0.100633249,D,1,43669.68808,649.667883,649.667883
280,0,3,4.691736111,4.191736111,1.26E+00,0.000868017,0.300068666,0.100633249,D,1,43669.68947,654.8755628,654.8755628
281,0,3,4.725069444,4.225069444,1.27E+00,0.000869021,0.29999237,0.100480659,D,1,43669.69086,660.0832432,660.0832432
282,0,3,4.758402778,4.258402778,1.28E+00,0.000870024,0.29983978,0.100328069,D,1,43669.69225,665.290916,665.290916
283,0,3,4.791736111,4.291736111,1.29E+00,0.000871027,0.29999237,0.100022889,D,1,43669.69364,670.4985864,670.4985864
284,0,3,4.825069444,4.325069444,1.30E+00,0.00087203,0.299916075,0.100480659,D,1,43669.69503,675.7062665,675.7062665
285,0,3,4.858402778,4.358402778,1.31E+00,0.000873033,0.299916075,0.100328069,D,1,43669.69642,680.9139455,680.9139455
286,0,3,4.891736111,4.391736111,1.32E+00,0.000874036,0.29999237,0.100328069,D,1,43669.6978,686.121626,686.121626
287,0,3,4.925069444,4.425069444,1.33E+00,0.000875039,0.299916075,0.100175479,D,1,43669.69919,691.3293055,691.3293055
288,0,3,4.958402778,4.458402778,1.34E+00,0.000876041,0.29999237,0.100022889,D,1,43669.70058,696.5369798,696.5369798
289,0,3,4.991736111,4.491736111,1.35E+00,0.000877043,0.300068666,0.100480659,D,1,43669.70197,701.7446564,701.7446564
290,0,3,5.025069444,4.525069444,1.36E+00,0.000878045,0.29999237,0.100175479,D,1,43669.70336,706.9523336,706.9523336
291,0,3,5.058402778,4.558402778,1.37E+00,0.000879047,0.299916075,0.100175479,D,1,43669.70475,712.1600179,712.1600179
292,0,3,5.091736111,4.591736111,1.38E+00,0.000880048,0.299916075,0.100175479,D,1,43669.70614,717.367695,717.367695
293,0,3,5.125069444,4.625069444,1.39E+00,0.000881049,0.299916075,0.100022889,D,1,43669.70753,722.5753712,722.5753712
294,0,3,5.158402778,4.658402778,1.40E+00,0.000882049,0.29983978,0.100022889,D,1,43669.70892,727.783046,727.783046
295,0,3,5.191736111,4.691736111,1.41E+00,0.000883049,0.300068666,0.099870298,D,1,43669.7103,732.9907196,732.9907196
296,0,3,5.225069444,4.725069444,1.42E+00,0.000884049,0.300144961,0.099870298,D,1,43669.71169,738.1983991,738.1983991
297,0,3,5.258402778,4.758402778,1.43E+00,0.000885047,0.300068666,0.099717708,D,1,43669.71308,743.4060744,743.4060744
298,0,3,5.291736111,4.791736111,1.44E+00,0.000886045,0.300144961,0.099565118,D,1,43669.71447,748.6137507,748.6137507
299,0,3,5.325069444,4.825069444,1.45E+00,0.000887042,0.299916075,0.099717708,D,1,43669.71586,753.8214339,753.8214339
300,0,3,5.358402778,4.858402778,1.46E+00,0.000888038,0.29983978,0.099717708,D,1,43669.71725,759.0291194,759.0291194
301,0,3,5.391736111,4.891736111,1.47E+00,0.000889034,0.29999237,0.099412528,D,1,43669.71864,764.2368006,764.2368006
302,0,3,5.425069444,4.925069444,1.48E+00,0.000890029,0.299916075,0.099565118,D,1,43669.72003,769.444478,769.444478
303,0,3,5.458402778,4.958402778,1.49E+00,0.000891023,0.29999237,0.099259937,D,1,43669.72142,774.6521541,774.6521541
304,0,3,5.491736111,4.991736111,1.50E+00,0.000892016,0.300144961,0.099259937,D,1,43669.72281,779.8598279,779.8598279
305,0,3,5.525069444,5.025069444,1.51E+00,0.000893009,0.300221256,0.099412528,D,1,43669.72419,785.0675072,785.0675072
306,0,3,5.558402778,5.058402778,1.52E+00,0.000894001,0.29983978,0.099259937,D,1,43669.72558,790.2751839,790.2751839
307,0,3,5.591736111,5.091736111,1.53E+00,0.000894992,0.29999237,0.099107347,D,1,43669.72697,795.4828634,795.4828634
308,0,3,5.625069444,5.125069444,1.54E+00,0.000895983,0.29983978,0.099259937,D,1,43669.72836,800.6905389,800.6905389
309,0,3,5.658402778,5.158402778,1.55E+00,0.000896972,0.29999237,0.098954757,D,1,43669.72975,805.8982219,805.8982219
310,0,3,5.691736111,5.191736111,1.56E+00,0.000897962,0.299763485,0.098954757,D,1,43669.73114,811.105902,811.105902
311,0,3,5.725069444,5.225069444,1.57E+00,0.00089895,0.29999237,0.098802167,D,1,43669.73253,816.313575,816.313575
312,0,3,5.758402778,5.258402778,1.58E+00,0.000899938,0.299916075,0.098802167,D,1,43669.73392,821.5212546,821.5212546
313,0,3,5.791736111,5.291736111,1.59E+00,0.000900925,0.300144961,0.098802167,D,1,43669.73531,826.728933,826.728933
314,0,3,5.825069444,5.325069444,1.60E+00,0.00090191,0.300144961,0.098344396,D,1,43669.73669,831.9366099,831.9366099
315,0,3,5.858402778,5.358402778,1.61E+00,0.000902895,0.300221256,0.098344396,D,1,43669.73808,837.1442812,837.1442812
316,0,3,5.891736111,5.391736111,1.62E+00,0.000903879,0.300144961,0.098344396,D,1,43669.73947,842.3519667,842.3519667
317,0,3,5.925069444,5.425069444,1.63E+00,0.000904862,0.29999237,0.098191806,D,1,43669.74086,847.5596435,847.5596435
318,0,3,5.958402778,5.458402778,1.64E+00,0.000905843,0.300144961,0.098039216,D,1,43669.74225,852.7673195,852.7673195
319,0,3,5.991736111,5.491736111,1.65E+00,0.000906824,0.299916075,0.098191806,D,1,43669.74364,857.9749991,857.9749991
320,0,3,6.025069444,5.525069444,1.66E+00,0.000907804,0.299916075,0.098191806,D,1,43669.74503,863.1826735,863.1826735
321,0,3,6.058402778,5.558402778,1.67E+00,0.000908783,0.299916075,0.097886625,D,1,43669.74642,868.3903554,868.3903554
322,0,3,6.091736111,5.591736111,1.68E+00,0.000909761,0.299916075,0.097581445,D,1,43669.74781,873.5980335,873.5980335
323,0,3,6.125069444,5.625069444,1.69E+00,0.000910738,0.299916075,0.097581445,D,1,43669.7492,878.8057068,878.8057068
324,0,3,6.158402778,5.658402778,1.70E+00,0.000911714,0.29999237,0.097581445,D,1,43669.75058,884.0133872,884.0133872
325,0,3,6.191736111,5.691736111,1.71E+00,0.000912688,0.29983978,0.097428855,D,1,43669.75197,889.2210665,889.2210665
326,0,3,6.225069444,5.725069444,1.72E+00,0.000913662,0.299916075,0.097428855,D,1,43669.75336,894.4287414,894.4287414
327,0,3,6.258402778,5.758402778,1.73E+00,0.000914635,0.300068666,0.097123674,D,1,43669.75475,899.6364129,899.6364129
328,0,3,6.291736111,5.791736111,1.74E+00,0.000915606,0.300144961,0.097276265,D,1,43669.75614,904.8440917,904.8440917
329,0,3,6.325069444,5.825069444,1.75E+00,0.000916577,0.300297551,0.096971084,D,1,43669.75753,910.0517703,910.0517703
330,0,3,6.358402778,5.858402778,1.76E+00,0.000917546,0.300068666,0.096971084,D,1,43669.75892,915.2594528,915.2594528
331,0,3,6.391736111,5.891736111,1.77E+00,0.000918514,0.29999237,0.096971084,D,1,43669.76031,920.4671332,920.4671332
332,0,3,6.425069444,5.925069444,1.78E+00,0.00091948,0.299916075,0.096360723,D,1,43669.7617,925.6748069,925.6748069
333,0,3,6.458402778,5.958402778,1.79E+00,0.000920446,0.299916075,0.096513313,D,1,43669.76308,930.8824806,930.8824806
334,0,3,6.491736111,5.991736111,1.80E+00,0.00092141,0.300144961,0.096208133,D,1,43669.76447,936.0901565,936.0901565
335,0,3,6.525069444,6.025069444,1.81E+00,0.000922372,0.300144961,0.096360723,D,1,43669.76586,941.2978331,941.2978331
336,0,3,6.558402778,6.058402778,1.82E+00,0.000923334,0.299916075,0.096208133,D,1,43669.76725,946.5055152,946.5055152
337,0,3,6.591736111,6.091736111,1.83E+00,0.000924295,0.29999237,0.096208133,D,1,43669.76864,951.7131973,951.7131973
338,0,3,6.625069444,6.125069444,1.84E+00,0.000925255,0.29968719,0.095750362,D,1,43669.77003,956.9208765,956.9208765
339,0,3,6.658402778,6.158402778,1.85E+00,0.000926213,0.300221256,0.095750362,D,1,43669.77142,962.1285549,962.1285549
340,0,3,6.691736111,6.191736111,1.86E+00,0.00092717,0.300068666,0.095750362,D,1,43669.77281,967.3362374,967.3362374
341,0,3,6.725069444,6.225069444,1.87E+00,0.000928126,0.299916075,0.095445182,D,1,43669.7742,972.5439147,972.5439147
342,0,3,6.758402778,6.258402778,1.88E+00,0.000929081,0.300068666,0.095140002,D,1,43669.77558,977.7516003,977.7516003
343,0,3,6.791736111,6.291736111,1.89E+00,0.000930033,0.29999237,0.095140002,D,1,43669.77697,982.9592803,982.9592803
344,0,3,6.825069444,6.325069444,1.90E+00,0.000930985,0.299916075,0.095292592,D,1,43669.77836,988.1669645,988.1669645
345,0,3,6.858402778,6.358402778,1.91E+00,0.000931935,0.29983978,0.095140002,D,1,43669.77975,993.3746438,993.3746438
346,0,3,6.891736111,6.391736111,1.92E+00,0.000932884,0.29999237,0.094834821,D,1,43669.78114,998.5823283,998.5823283
347,0,3,6.925069444,6.425069444,1.93E+00,0.000933831,0.300068666,0.094529641,D,1,43669.78253,1003.790004,1003.790004
348,0,3,6.958402778,6.458402778,1.94E+00,0.000934777,0.299916075,0.09422446,D,1,43669.78392,1008.997681,1008.997681
349,0,3,6.991736111,6.491736111,1.95E+00,0.000935721,0.299763485,0.09422446,D,1,43669.78531,1014.205355,1014.205355
350,0,3,7.025069444,6.525069444,1.96E+00,0.000936664,0.29983978,0.09422446,D,1,43669.7867,1019.413034,1019.413034
351,0,3,7.058402778,6.558402778,1.97E+00,0.000937606,0.29999237,0.09407187,D,1,43669.78809,1024.620713,1024.620713
352,0,3,7.091736111,6.591736111,1.98E+00,0.000938546,0.29983978,0.09407187,D,1,43669.78947,1029.828393,1029.828393
353,0,3,7.125069444,6.625069444,1.99E+00,0.000939484,0.299916075,0.09376669,D,1,43669.79086,1035.036071,1035.036071
354,0,3,7.158402778,6.658402778,2.00E+00,0.000940421,0.300068666,0.093614099,D,1,43669.79225,1040.243746,1040.243746
355,0,3,7.191736111,6.691736111,2.01E+00,0.000941357,0.300068666,0.093461509,D,1,43669.79364,1045.451424,1045.451424
356,0,3,7.225069444,6.725069444,2.02E+00,0.000942291,0.300144961,0.093308919,D,1,43669.79503,1050.659111,1050.659111
357,0,3,7.258402778,6.758402778,2.03E+00,0.000943223,0.299916075,0.093461509,D,1,43669.79642,1055.86679,1055.86679
358,0,3,7.291736111,6.791736111,2.04E+00,0.000944155,0.29983978,0.093003738,D,1,43669.79781,1061.074465,1061.074465
359,0,3,7.325069444,6.825069444,2.05E+00,0.000945085,0.29999237,0.093156329,D,1,43669.7992,1066.282144,1066.282144
360,0,3,7.358402778,6.858402778,2.06E+00,0.000946013,0.29999237,0.092851148,D,1,43669.80059,1071.489821,1071.489821
361,0,3,7.391736111,6.891736111,2.07E+00,0.000946941,0.299916075,0.092851148,D,1,43669.80197,1076.697499,1076.697499
362,0,3,7.425069444,6.925069444,2.08E+00,0.000947867,0.29999237,0.092545968,D,1,43669.80336,1081.905179,1081.905179
363,0,3,7.458402778,6.958402778,2.09E+00,0.000948791,0.300144961,0.092393378,D,1,43669.80475,1087.112852,1087.112852
364,0,3,7.491736111,6.991736111,2.10E+00,0.000949714,0.299916075,0.092240787,D,1,43669.80614,1092.320524,1092.320524
365,0,3,7.525069444,7.025069444,2.11E+00,0.000950636,0.299916075,0.092088197,D,1,43669.80753,1097.528201,1097.528201
366,0,3,7.558402778,7.058402778,2.12E+00,0.000951556,0.29999237,0.091935607,D,1,43669.80892,1102.735879,1102.735879
367,0,3,7.591736111,7.091736111,2.13E+00,0.000952475,0.299916075,0.091630426,D,1,43669.81031,1107.943558,1107.943558
368,0,3,7.625069444,7.125069444,2.14E+00,0.000953392,0.29983978,0.091630426,D,1,43669.8117,1113.151228,1113.151228
369,0,3,7.658402778,7.158402778,2.15E+00,0.000954306,0.299916075,0.091172656,D,1,43669.81309,1118.358912,1118.358912
370,0,3,7.691736111,7.191736111,2.16E+00,0.000955219,0.29983978,0.091172656,D,1,43669.81448,1123.566586,1123.566586
371,0,3,7.725069444,7.225069444,2.17E+00,0.00095613,0.299916075,0.091172656,D,1,43669.81586,1128.77426,1128.77426
372,0,3,7.758402778,7.258402778,2.18E+00,0.000957039,0.300068666,0.091172656,D,1,43669.81725,1133.981945,1133.981945
373,0,3,7.791736111,7.291736111,2.19E+00,0.000957947,0.29999237,0.090714885,D,1,43669.81864,1139.189625,1139.189625
374,0,3,7.825069444,7.325069444,2.20E+00,0.000958853,0.300144961,0.090867475,D,1,43669.82003,1144.3973,1144.3973
375,0,3,7.858402778,7.358402778,2.21E+00,0.000959758,0.300144961,0.090409705,D,1,43669.82142,1149.604977,1149.604977
376,0,3,7.891736111,7.391736111,2.22E+00,0.000960661,0.299763485,0.090257115,D,1,43669.82281,1154.812653,1154.812653
377,0,3,7.925069444,7.425069444,2.23E+00,0.000961563,0.299916075,0.090257115,D,1,43669.8242,1160.020333,1160.020333
378,0,3,7.958402778,7.458402778,2.24E+00,0.000962463,0.299763485,0.089951934,D,1,43669.82559,1165.228009,1165.228009
379,0,3,7.991736111,7.491736111,2.25E+00,0.000963362,0.29999237,0.089951934,D,1,43669.82698,1170.435688,1170.435688
380,0,3,8.025069444,7.525069444,2.26E+00,0.000964259,0.29983978,0.089646754,D,1,43669.82837,1175.643365,1175.643365
381,0,3,8.058402778,7.558402778,2.27E+00,0.000965156,0.29999237,0.089646754,D,1,43669.82975,1180.851043,1180.851043
382,0,3,8.091736111,7.591736111,2.28E+00,0.00096605,0.299916075,0.089188983,D,1,43669.83114,1186.058719,1186.058719
383,0,3,8.125069444,7.625069444,2.29E+00,0.000966942,0.300068666,0.089036393,D,1,43669.83253,1191.266397,1191.266397
384,0,3,8.158402778,7.658402778,2.30E+00,0.000967833,0.29983978,0.089036393,D,1,43669.83392,1196.474077,1196.474077
385,0,3,8.191736111,7.691736111,2.31E+00,0.000968722,0.299916075,0.088883803,D,1,43669.83531,1201.681755,1201.681755
386,0,3,8.225069444,7.725069444,2.32E+00,0.000969609,0.29999237,0.088578622,D,1,43669.8367,1206.889438,1206.889438
387,0,3,8.258402778,7.758402778,2.33E+00,0.000970495,0.29999237,0.088426032,D,1,43669.83809,1212.097119,1212.097119
388,0,3,8.291736111,7.791736111,2.34E+00,0.000971379,0.29999237,0.088426032,D,1,43669.83948,1217.304798,1217.304798
