Today''s Date,7/27/2019,Date of Test:,7/23/2019,Filename:,C:\Maccor\System\University at Buffalo # 1\Archive\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES
"4,215",0,3,69,0.015591667,0,0,0.3,0.24,D,5
"4,216",0,3,69,0.016069444,0,0,0.3,0.23,D,5
"4,217",0,3,69,0.016558333,0,0,0.3,0.22,D,5
"4,218",0,3,69,0.017111111,0.01,0,0.3,0.21,D,5
"4,219",0,3,69,0.017725,0.01,0,0.3,0.2,D,5
"4,220",0,3,69,0.018430556,0.01,0,0.3,0.19,D,5
"4,221",0,3,69,0.019286111,0.01,0,0.3,0.18,D,5
"4,222",0,3,69,0.020425,0.01,0,0.3,0.17,D,5
"4,223",0,3,69,0.022197222,0.01,0,0.3,0.16,D,5
"4,224",0,3,69,0.025316667,0.01,0,0.3,0.15,D,5
"4,225",0,3,69,0.032741667,0.01,0,0.3,0.14,D,5
"4,226",0,3,69,0.0579,0.02,0,0.3,0.13,D,5
"4,227",0,3,69,0.091233333,0.03,0,0.3,0.12,D,1
"4,228",0,3,69,0.124566667,0.04,0,0.3,0.12,D,1
"4,229",0,3,69,0.1579,0.05,0,0.3,0.11,D,1
"4,230",0,3,69,0.191233333,0.06,0,0.3,0.11,D,1
"4,231",0,3,69,0.224566667,0.07,0,0.3,0.1,D,1
"4,232",0,3,69,0.2579,0.08,0,0.3,0.1,D,1
"4,233",0,3,69,0.291233333,0.09,0,0.3,0.09,D,1
"4,234",0,3,69,0.324566667,0.1,0,0.3,0.09,D,1
"4,235",0,3,69,0.3579,0.11,0,0.3,0.08,D,1
"4,236",0,3,69,0.391233333,0.12,0,0.3,0.08,D,1
"4,237",0,3,69,0.424566667,0.13,0,0.3,0.08,D,1
"4,238",0,3,69,0.4579,0.14,0,0.3,0.07,D,1
"4,239",0,3,69,0.491233333,0.15,0,0.3,0.07,D,1
"4,240",0,3,69,0.524566667,0.16,0,0.3,0.06,D,1
"4,241",0,3,69,0.5579,0.17,0,0.3,0.06,D,1
"4,242",0,3,69,0.591233333,0.18,0,0.3,0.05,D,1
"4,243",0,3,69,0.624566667,0.19,0,0.3,0.05,D,1
"4,244",0,3,69,0.6579,0.2,0,0.3,0.04,D,1
"4,245",0,3,69,0.691233333,0.21,0,0.3,0.04,D,1
"4,246",0,3,69,0.724566667,0.22,0,0.3,0.04,D,1
"4,247",0,3,69,0.7579,0.23,0,0.3,0.03,D,1
"4,248",0,3,69,0.791233333,0.24,0,0.3,0.03,D,1
"4,249",0,3,69,0.824566667,0.25,0,0.3,0.02,D,1
"4,250",0,3,69,0.8579,0.26,0,0.3,0.02,D,1
"4,251",0,3,69,0.891233333,0.27,0,0.3,0.01,D,1
"4,252",0,3,69,0.924566667,0.28,0,0.3,0.01,D,1
"4,253",0,3,69,0.9579,0.29,0,0.3,0,D,1
"4,254",0,3,69,0.986919444,0.3,0,0.3,0,D,133
"4,255",0,4,69,0.000002778,0,0,0,0.02,R,0
"4,256",0,4,69,0.000280556,0,0,0,0.04,R,1
"4,257",0,4,69,0.000558333,0,0,0,0.05,R,1
"4,258",0,4,69,0.000836111,0,0,0,0.06,R,1
"4,259",0,4,69,0.001113889,0,0,0,0.06,R,1
"4,260",0,4,69,0.001388889,0,0,0,0.06,R,129
"4,261",0,5,69,0.000008333,0,0,0.3,0.08,C,0
"4,262",0,5,69,0.000097222,0,0,0.3,0.09,C,5
"4,263",0,5,69,0.000286111,0,0,0.3,0.11,C,5
"4,264",0,5,69,0.000622222,0,0,0.3,0.12,C,5
"4,265",0,5,69,0.001208333,0,0,0.3,0.13,C,5
"4,266",0,5,69,0.002144444,0,0,0.3,0.14,C,5
"4,267",0,5,69,0.003505556,0,0,0.3,0.15,C,5
"4,268",0,5,69,0.005358333,0,0,0.3,0.16,C,5
"4,269",0,5,69,0.007880556,0,0,0.3,0.17,C,5
"4,270",0,5,69,0.011125,0,0,0.3,0.18,C,5
"4,271",0,5,69,0.015091667,0,0,0.3,0.19,C,5
"4,272",0,5,69,0.019977778,0.01,0,0.3,0.2,C,5
"4,273",0,5,70,0.026175,0.01,0,0.3,0.21,C,5
"4,274",0,5,70,0.03335,0.01,0,0.3,0.22,C,5
"4,275",0,5,70,0.04205,0.01,0,0.3,0.23,C,5
"4,276",0,5,70,0.05195,0.02,0,0.3,0.24,C,5
"4,277",0,5,70,0.063602778,0.02,0,0.3,0.25,C,5
"4,278",0,5,70,0.076844444,0.02,0,0.3,0.26,C,5
"4,279",0,5,70,0.091466667,0.03,0,0.3,0.27,C,5
"4,280",0,5,70,0.107983333,0.03,0,0.3,0.28,C,5
"4,281",0,5,70,0.126194444,0.04,0,0.3,0.29,C,5
"4,282",0,5,70,0.145188889,0.04,0,0.3,0.3,C,5
"4,283",0,5,70,0.16585,0.05,0,0.3,0.31,C,5
"4,284",0,5,70,0.187694444,0.06,0,0.3,0.32,C,5
"4,285",0,5,70,0.210052778,0.06,0,0.3,0.33,C,5
"4,286",0,5,70,0.233780556,0.07,0,0.3,0.34,C,5
"4,287",0,5,70,0.258194444,0.08,0,0.3,0.35,C,5
"4,288",0,5,70,0.281852778,0.08,0,0.3,0.36,C,5
"4,289",0,5,70,0.305258333,0.09,0,0.3,0.37,C,5
"4,290",0,5,70,0.328163889,0.1,0,0.3,0.38,C,5
"4,291",0,5,70,0.349936111,0.1,0,0.3,0.39,C,5
"4,292",0,5,70,0.371402778,0.11,0,0.3,0.4,C,5
"4,293",0,5,70,0.391986111,0.12,0,0.3,0.41,C,5
"4,294",0,5,70,0.411958333,0.12,0,0.3,0.42,C,5
"4,295",0,5,70,0.430827778,0.13,0,0.3,0.43,C,5
"4,296",0,5,70,0.448802778,0.13,0,0.3,0.44,C,5
"4,297",0,5,70,0.466802778,0.14,0,0.3,0.45,C,5
"4,298",0,5,70,0.484422222,0.15,0,0.3,0.46,C,5
"4,299",0,5,70,0.500966667,0.15,0,0.3,0.47,C,5
"4,300",0,5,70,0.515922222,0.15,0,0.3,0.48,C,5
"4,301",0,5,70,0.530952778,0.16,0,0.3,0.49,C,5
"4,302",0,5,70,0.544488889,0.16,0,0.3,0.5,C,5
"4,303",0,5,70,0.556947222,0.17,0,0.3,0.51,C,5
"4,304",0,5,70,0.568605556,0.17,0,0.3,0.52,C,5
"4,305",0,5,70,0.580252778,0.17,0,0.3,0.53,C,5
"4,306",0,5,70,0.591127778,0.18,0,0.3,0.54,C,5
"4,307",0,5,70,0.600902778,0.18,0,0.3,0.55,C,5
"4,308",0,5,70,0.610508333,0.18,0,0.3,0.56,C,5
"4,309",0,5,70,0.619925,0.19,0,0.3,0.57,C,5
"4,310",0,5,70,0.629302778,0.19,0,0.3,0.58,C,5
"4,311",0,5,70,0.638258333,0.19,0,0.3,0.59,C,5
"4,312",0,5,70,0.646863889,0.19,0,0.3,0.6,C,5
"4,313",0,5,70,0.655072222,0.2,0,0.3,0.61,C,5
"4,314",0,5,70,0.662919444,0.2,0,0.3,0.62,C,5
"4,315",0,5,70,0.670383333,0.2,0,0.3,0.63,C,5
"4,316",0,5,70,0.677672222,0.2,0,0.3,0.64,C,5
"4,317",0,5,70,0.685211111,0.21,0,0.3,0.65,C,5
"4,318",0,5,70,0.692419444,0.21,0,0.3,0.66,C,5
"4,319",0,5,70,0.699191667,0.21,0,0.3,0.67,C,5
"4,320",0,5,70,0.706075,0.21,0,0.3,0.68,C,5
"4,321",0,5,70,0.712411111,0.21,0,0.3,0.69,C,5
"4,322",0,5,70,0.718775,0.22,0,0.3,0.7,C,5
"4,323",0,5,70,0.724986111,0.22,0,0.3,0.71,C,5
"4,324",0,5,70,0.73125,0.22,0,0.3,0.72,C,5
"4,325",0,5,70,0.737563889,0.22,0,0.3,0.73,C,5
"4,326",0,5,70,0.7434,0.22,0,0.3,0.74,C,5
"4,327",0,5,70,0.749255556,0.22,0,0.3,0.75,C,5
"4,328",0,5,70,0.754902778,0.23,0,0.3,0.76,C,5
"4,329",0,5,70,0.760688889,0.23,0,0.3,0.77,C,5
"4,330",0,5,70,0.766077778,0.23,0,0.3,0.78,C,5
"4,331",0,5,70,0.771675,0.23,0,0.3,0.79,C,5
"4,332",0,5,70,0.777208333,0.23,0,0.3,0.8,C,5
"4,333",0,5,70,0.782402778,0.23,0,0.3,0.81,C,5
"4,334",0,5,70,0.787502778,0.24,0,0.3,0.82,C,5
"4,335",0,5,70,0.792733333,0.24,0,0.3,0.83,C,5
"4,336",0,5,70,0.797755556,0.24,0,0.3,0.84,C,5
"4,337",0,5,70,0.8029,0.24,0,0.3,0.85,C,5
"4,338",0,5,70,0.808166667,0.24,0,0.3,0.86,C,5
"4,339",0,5,70,0.813313889,0.24,0,0.3,0.88,C,5
"4,340",0,5,70,0.818088889,0.25,0,0.3,0.89,C,5
"4,341",0,5,70,0.822655556,0.25,0,0.3,0.9,C,5
"4,342",0,5,70,0.827347222,0.25,0,0.3,0.91,C,5
"4,343",0,5,70,0.832241667,0.25,0,0.3,0.92,C,5
"4,344",0,5,70,0.836886111,0.25,0,0.3,0.93,C,5
"4,345",0,5,70,0.841416667,0.25,0,0.3,0.94,C,5
"4,346",0,5,70,0.846105556,0.25,0,0.3,0.95,C,5
"4,347",0,5,70,0.850947222,0.26,0,0.3,0.96,C,5
"4,348",0,5,70,0.855172222,0.26,0,0.3,0.97,C,5
"4,349",0,5,70,0.859555556,0.26,0,0.3,0.98,C,5
"4,350",0,5,70,0.863891667,0.26,0,0.3,0.99,C,5
"4,351",0,5,70,0.868127778,0.26,0,0.3,1,C,5
"4,352",0,5,70,0.872383333,0.26,0,0.3,1.01,C,5
"4,353",0,5,70,0.876688889,0.26,0,0.3,1.02,C,5
"4,354",0,5,70,0.880694444,0.26,0,0.3,1.03,C,5
"4,355",0,5,70,0.884727778,0.27,0,0.3,1.04,C,5
"4,356",0,5,70,0.888780556,0.27,0,0.3,1.05,C,5
"4,357",0,5,70,0.892783333,0.27,0,0.3,1.06,C,5
"4,358",0,5,70,0.896788889,0.27,0,0.3,1.07,C,5
"4,359",0,5,70,0.900483333,0.27,0,0.3,1.08,C,5
"4,360",0,5,70,0.904177778,0.27,0,0.3,1.09,C,5
"4,361",0,5,70,0.907672222,0.27,0,0.3,1.1,C,5
"4,362",0,5,70,0.911319444,0.27,0,0.3,1.11,C,5
"4,363",0,5,70,0.914858333,0.27,0,0.3,1.12,C,5
"4,364",0,5,70,0.918186111,0.28,0,0.3,1.13,C,5
"4,365",0,5,70,0.921513889,0.28,0,0.3,1.14,C,5
"4,366",0,5,70,0.924925,0.28,0,0.3,1.15,C,5
"4,367",0,5,70,0.928161111,0.28,0,0.3,1.16,C,5
"4,368",0,5,70,0.93135,0.28,0,0.3,1.17,C,5
"4,369",0,5,70,0.934505556,0.28,0,0.3,1.18,C,5
"4,370",0,5,70,0.937552778,0.28,0,0.3,1.19,C,5
"4,371",0,5,70,0.940263889,0.28,0,0.3,1.2,C,133
"4,372",0,6,70,0.000002778,0,0,0,1.17,R,0
"4,373",0,6,70,0.000280556,0,0,0,1.09,R,1
"4,374",0,6,70,0.000558333,0,0,0,1.06,R,1
"4,375",0,6,70,0.000836111,0,0,0,1.03,R,1
"4,376",0,6,70,0.001113889,0,0,0,1.01,R,1
"4,377",0,6,70,0.001388889,0,0,0,1,R,129
"4,378",0,3,70,0.000008333,0,0,0.3,0.95,D,0
"4,379",0,3,70,0.000052778,0,0,0.3,0.93,D,5
"4,380",0,3,70,0.000113889,0,0,0.3,0.92,D,5
"4,381",0,3,70,0.000188889,0,0,0.3,0.9,D,5
"4,382",0,3,70,0.000272222,0,0,0.3,0.89,D,5
"4,383",0,3,70,0.000366667,0,0,0.3,0.88,D,5
"4,384",0,3,70,0.000466667,0,0,0.3,0.86,D,5
"4,385",0,3,70,0.000575,0,0,0.3,0.85,D,5
"4,386",0,3,70,0.000688889,0,0,0.3,0.84,D,5
"4,387",0,3,70,0.000805556,0,0,0.3,0.82,D,5
"4,388",0,3,70,0.000927778,0,0,0.3,0.81,D,5
"4,389",0,3,70,0.001055556,0,0,0.3,0.8,D,5
"4,390",0,3,70,0.001188889,0,0,0.3,0.79,D,5
"4,391",0,3,70,0.001325,0,0,0.3,0.78,D,5
"4,392",0,3,70,0.001466667,0,0,0.3,0.76,D,5
"4,393",0,3,70,0.001613889,0,0,0.3,0.75,D,5
"4,394",0,3,70,0.001769444,0,0,0.3,0.74,D,5
"4,395",0,3,70,0.001927778,0,0,0.3,0.73,D,5
"4,396",0,3,70,0.002097222,0,0,0.3,0.72,D,5
"4,397",0,3,70,0.002272222,0,0,0.3,0.7,D,5
"4,398",0,3,70,0.00245,0,0,0.3,0.69,D,5
"4,399",0,3,70,0.002641667,0,0,0.3,0.68,D,5
"4,400",0,3,70,0.002844444,0,0,0.3,0.67,D,5
"4,401",0,3,70,0.003047222,0,0,0.3,0.66,D,5
"4,402",0,3,70,0.003261111,0,0,0.3,0.65,D,5
"4,403",0,3,70,0.003480556,0,0,0.3,0.64,D,5
"4,404",0,3,70,0.003713889,0,0,0.3,0.63,D,5
"4,405",0,3,70,0.00395,0,0,0.3,0.61,D,5
"4,406",0,3,70,0.004194444,0,0,0.3,0.6,D,5
"4,407",0,3,70,0.004444444,0,0,0.3,0.59,D,5
"4,408",0,3,70,0.004716667,0,0,0.3,0.58,D,5
"4,409",0,3,70,0.004988889,0,0,0.3,0.57,D,5
"4,410",0,3,70,0.005266667,0,0,0.3,0.56,D,5
"4,411",0,3,70,0.005541667,0,0,0.3,0.55,D,5
"4,412",0,3,70,0.005844444,0,0,0.3,0.54,D,5
"4,413",0,3,70,0.006133333,0,0,0.3,0.53,D,5
"4,414",0,3,70,0.006438889,0,0,0.3,0.52,D,5
"4,415",0,3,70,0.00675,0,0,0.3,0.51,D,5
"4,416",0,3,70,0.007061111,0,0,0.3,0.5,D,5
"4,417",0,3,70,0.007386111,0,0,0.3,0.48,D,5
"4,418",0,3,70,0.007711111,0,0,0.3,0.47,D,5
"4,419",0,3,70,0.008038889,0,0,0.3,0.46,D,5
"4,420",0,3,70,0.008361111,0,0,0.3,0.45,D,5
"4,421",0,3,70,0.008688889,0,0,0.3,0.44,D,5
"4,422",0,3,70,0.009008333,0,0,0.3,0.43,D,5
"4,423",0,3,70,0.009338889,0,0,0.3,0.42,D,5
"4,424",0,3,70,0.009677778,0,0,0.3,0.41,D,5
"4,425",0,3,70,0.010019444,0,0,0.3,0.4,D,5
"4,426",0,3,70,0.01035,0,0,0.3,0.39,D,5
"4,427",0,3,70,0.010680556,0,0,0.3,0.38,D,5
"4,428",0,3,70,0.011013889,0,0,0.3,0.37,D,5
"4,429",0,3,70,0.011352778,0,0,0.3,0.36,D,5
"4,430",0,3,70,0.011691667,0,0,0.3,0.34,D,5
"4,431",0,3,70,0.012027778,0,0,0.3,0.33,D,5
"4,432",0,3,70,0.012377778,0,0,0.3,0.32,D,5
"4,433",0,3,70,0.012733333,0,0,0.3,0.31,D,5
"4,434",0,3,70,0.013097222,0,0,0.3,0.3,D,5
"4,435",0,3,70,0.013469444,0,0,0.3,0.29,D,5
"4,436",0,3,70,0.013858333,0,0,0.3,0.28,D,5
"4,437",0,3,70,0.014236111,0,0,0.3,0.27,D,5
"4,438",0,3,70,0.01465,0,0,0.3,0.26,D,5
"4,439",0,3,70,0.015088889,0,0,0.3,0.25,D,5
"4,440",0,3,70,0.015530556,0,0,0.3,0.24,D,5
"4,441",0,3,70,0.016008333,0,0,0.3,0.23,D,5
"4,442",0,3,70,0.016519444,0,0,0.3,0.22,D,5
"4,443",0,3,70,0.017088889,0.01,0,0.3,0.21,D,5
"4,444",0,3,70,0.017702778,0.01,0,0.3,0.2,D,5
"4,445",0,3,70,0.018438889,0.01,0,0.3,0.19,D,5
"4,446",0,3,70,0.019372222,0.01,0,0.3,0.18,D,5
"4,447",0,3,70,0.020633333,0.01,0,0.3,0.17,D,5
"4,448",0,3,70,0.022588889,0.01,0,0.3,0.16,D,5
"4,449",0,3,70,0.026058333,0.01,0,0.3,0.15,D,5
"4,450",0,3,70,0.034488889,0.01,0,0.3,0.14,D,5
"4,451",0,3,70,0.061844444,0.02,0,0.3,0.13,D,5
"4,452",0,3,71,0.095177778,0.03,0,0.3,0.12,D,1
"4,453",0,3,71,0.128511111,0.04,0,0.3,0.11,D,1
"4,454",0,3,71,0.161844444,0.05,0,0.3,0.11,D,1
"4,455",0,3,71,0.195177778,0.06,0,0.3,0.1,D,1
"4,456",0,3,71,0.228511111,0.07,0,0.3,0.1,D,1
"4,457",0,3,71,0.261844444,0.08,0,0.3,0.1,D,1
"4,458",0,3,71,0.295177778,0.09,0,0.3,0.09,D,1
"4,459",0,3,71,0.328511111,0.1,0,0.3,0.09,D,1
"4,460",0,3,71,0.361844444,0.11,0,0.3,0.08,D,1
"4,461",0,3,71,0.395177778,0.12,0,0.3,0.08,D,1
"4,462",0,3,71,0.428511111,0.13,0,0.3,0.07,D,1
"4,463",0,3,71,0.461844444,0.14,0,0.3,0.07,D,1
"4,464",0,3,71,0.495177778,0.15,0,0.3,0.06,D,1
"4,465",0,3,71,0.528511111,0.16,0,0.3,0.06,D,1
"4,466",0,3,71,0.561844444,0.17,0,0.3,0.05,D,1
"4,467",0,3,71,0.595177778,0.18,0,0.3,0.05,D,1
"4,468",0,3,71,0.628511111,0.19,0,0.3,0.05,D,1
"4,469",0,3,71,0.661844444,0.2,0,0.3,0.04,D,1
"4,470",0,3,71,0.695177778,0.21,0,0.3,0.04,D,1
"4,471",0,3,71,0.728511111,0.22,0,0.3,0.03,D,1
"4,472",0,3,71,0.761844444,0.23,0,0.3,0.03,D,1
"4,473",0,3,71,0.795177778,0.24,0,0.3,0.02,D,1
"4,474",0,3,71,0.828511111,0.25,0,0.3,0.02,D,1
"4,475",0,3,71,0.861844444,0.26,0,0.3,0.01,D,1
"4,476",0,3,71,0.895177778,0.27,0,0.3,0.01,D,1
"4,477",0,3,71,0.928511111,0.28,0,0.3,0,D,1
"4,478",0,3,71,0.947183333,0.28,0,0.3,0,D,133
"4,479",0,4,71,0.000002778,0,0,0,0.02,R,0
"4,480",0,4,71,0.000280556,0,0,0,0.04,R,1
"4,481",0,4,71,0.000558333,0,0,0,0.05,R,1
"4,482",0,4,71,0.000836111,0,0,0,0.06,R,1
"4,483",0,4,71,0.001113889,0,0,0,0.06,R,1
"4,484",0,4,71,0.001388889,0,0,0,0.06,R,129
"4,485",0,5,71,0.000008333,0,0,0.3,0.08,C,0
"4,486",0,5,71,0.000097222,0,0,0.3,0.1,C,5
"4,487",0,5,71,0.000286111,0,0,0.3,0.11,C,5
"4,488",0,5,71,0.000630556,0,0,0.3,0.12,C,5
"4,489",0,5,71,0.001213889,0,0,0.3,0.13,C,5
"4,490",0,5,71,0.002138889,0,0,0.3,0.14,C,5
"4,491",0,5,71,0.003491667,0,0,0.3,0.15,C,5
"4,492",0,5,71,0.005308333,0,0,0.3,0.16,C,5
"4,493",0,5,71,0.007744444,0,0,0.3,0.17,C,5
"4,494",0,5,71,0.010897222,0,0,0.3,0.18,C,5
"4,495",0,5,71,0.014769444,0,0,0.3,0.19,C,5
"4,496",0,5,71,0.019666667,0.01,0,0.3,0.2,C,5
"4,497",0,5,71,0.025447222,0.01,0,0.3,0.21,C,5
"4,498",0,5,71,0.032672222,0.01,0,0.3,0.22,C,5
"4,499",0,5,71,0.041175,0.01,0,0.3,0.23,C,5
"4,500",0,5,71,0.050927778,0.02,0,0.3,0.24,C,5
"4,501",0,5,71,0.061988889,0.02,0,0.3,0.25,C,5
"4,502",0,5,71,0.074663889,0.02,0,0.3,0.26,C,5
"4,503",0,5,71,0.088644444,0.03,0,0.3,0.27,C,5
"4,504",0,5,71,0.104177778,0.03,0,0.3,0.28,C,5
"4,505",0,5,71,0.121519444,0.04,0,0.3,0.29,C,5
"4,506",0,5,72,0.139377778,0.04,0,0.3,0.3,C,5
"4,507",0,5,72,0.158644444,0.05,0,0.3,0.31,C,5
"4,508",0,5,72,0.179352778,0.05,0,0.3,0.32,C,5
"4,509",0,5,72,0.200627778,0.06,0,0.3,0.33,C,5
"4,510",0,5,72,0.22275,0.07,0,0.3,0.34,C,5
"4,511",0,5,72,0.245875,0.07,0,0.3,0.35,C,5
"4,512",0,5,72,0.268661111,0.08,0,0.3,0.36,C,5
"4,513",0,5,72,0.291430556,0.09,0,0.3,0.37,C,5
"4,514",0,5,72,0.313130556,0.09,0,0.3,0.38,C,5
"4,515",0,5,72,0.333780556,0.1,0,0.3,0.39,C,5
"4,516",0,5,72,0.353916667,0.11,0,0.3,0.4,C,5
"4,517",0,5,72,0.373905556,0.11,0,0.3,0.41,C,5
"4,518",0,5,72,0.392888889,0.12,0,0.3,0.42,C,5
"4,519",0,5,72,0.412038889,0.12,0,0.3,0.43,C,5
"4,520",0,5,72,0.430055556,0.13,0,0.3,0.44,C,5
"4,521",0,5,72,0.446758333,0.13,0,0.3,0.45,C,5
"4,522",0,5,72,0.462866667,0.14,0,0.3,0.46,C,5
"4,523",0,5,72,0.478383333,0.14,0,0.3,0.47,C,5
"4,524",0,5,72,0.493088889,0.15,0,0.3,0.48,C,5
"4,525",0,5,72,0.506233333,0.15,0,0.3,0.49,C,5
"4,526",0,5,72,0.518725,0.16,0,0.3,0.5,C,5
"4,527",0,5,72,0.53115,0.16,0,0.3,0.51,C,5
"4,528",0,5,72,0.542669444,0.16,0,0.3,0.52,C,5
"4,529",0,5,72,0.553908333,0.17,0,0.3,0.53,C,5
"4,530",0,5,72,0.564272222,0.17,0,0.3,0.54,C,5
"4,531",0,5,72,0.574397222,0.17,0,0.3,0.55,C,5
"4,532",0,5,72,0.583394444,0.17,0,0.3,0.56,C,5
"4,533",0,5,72,0.591986111,0.18,0,0.3,0.57,C,5
"4,534",0,5,72,0.600855556,0.18,0,0.3,0.58,C,5
"4,535",0,5,72,0.609208333,0.18,0,0.3,0.59,C,5
"4,536",0,5,72,0.617236111,0.19,0,0.3,0.6,C,5
"4,537",0,5,72,0.625086111,0.19,0,0.3,0.61,C,5
"4,538",0,5,72,0.632725,0.19,0,0.3,0.62,C,5
"4,539",0,5,72,0.640438889,0.19,0,0.3,0.63,C,5
"4,540",0,5,72,0.647744444,0.19,0,0.3,0.64,C,5
"4,541",0,5,72,0.65435,0.2,0,0.3,0.65,C,5
"4,542",0,5,72,0.661305556,0.2,0,0.3,0.66,C,5
"4,543",0,5,72,0.668075,0.2,0,0.3,0.67,C,5
"4,544",0,5,72,0.674588889,0.2,0,0.3,0.68,C,5
"4,545",0,5,72,0.680836111,0.2,0,0.3,0.69,C,5
"4,546",0,5,72,0.687430556,0.21,0,0.3,0.7,C,5
"4,547",0,5,72,0.693491667,0.21,0,0.3,0.71,C,5
"4,548",0,5,72,0.699311111,0.21,0,0.3,0.72,C,5
"4,549",0,5,72,0.705113889,0.21,0,0.3,0.73,C,5
"4,550",0,5,72,0.711061111,0.21,0,0.3,0.75,C,5
"4,551",0,5,72,0.716838889,0.22,0,0.3,0.76,C,5
"4,552",0,5,72,0.722386111,0.22,0,0.3,0.77,C,5
"4,553",0,5,72,0.727961111,0.22,0,0.3,0.78,C,5
"4,554",0,5,72,0.733469444,0.22,0,0.3,0.79,C,5
"4,555",0,5,72,0.738908333,0.22,0,0.3,0.8,C,5
"4,556",0,5,72,0.743908333,0.22,0,0.3,0.81,C,5
"4,557",0,5,72,0.749047222,0.22,0,0.3,0.82,C,5
"4,558",0,5,72,0.754191667,0.23,0,0.3,0.83,C,5
"4,559",0,5,72,0.7593,0.23,0,0.3,0.84,C,5
"4,560",0,5,72,0.764336111,0.23,0,0.3,0.85,C,5
"4,561",0,5,72,0.769325,0.23,0,0.3,0.86,C,5
"4,562",0,5,72,0.774441667,0.23,0,0.3,0.87,C,5
"4,563",0,5,72,0.779416667,0.23,0,0.3,0.88,C,5
"4,564",0,5,72,0.784194444,0.24,0,0.3,0.89,C,5
"4,565",0,5,72,0.788922222,0.24,0,0.3,0.9,C,5
"4,566",0,5,72,0.793569444,0.24,0,0.3,0.91,C,5
"4,567",0,5,72,0.798208333,0.24,0,0.3,0.92,C,5
"4,568",0,5,72,0.802927778,0.24,0,0.3,0.93,C,5
"4,569",0,5,72,0.807805556,0.24,0,0.3,0.94,C,5
"4,570",0,5,72,0.812158333,0.24,0,0.3,0.95,C,5
"4,571",0,5,72,0.816586111,0.24,0,0.3,0.96,C,5
"4,572",0,5,72,0.820961111,0.25,0,0.3,0.97,C,5
"4,573",0,5,72,0.825172222,0.25,0,0.3,0.98,C,5
"4,574",0,5,72,0.829372222,0.25,0,0.3,0.99,C,5
"4,575",0,5,72,0.833725,0.25,0,0.3,1,C,5
"4,576",0,5,72,0.838091667,0.25,0,0.3,1.01,C,5
"4,577",0,5,72,0.842263889,0.25,0,0.3,1.02,C,5
"4,578",0,5,72,0.846286111,0.25,0,0.3,1.03,C,5
"4,579",0,5,72,0.850230556,0.26,0,0.3,1.04,C,5
"4,580",0,5,72,0.854108333,0.26,0,0.3,1.05,C,5
"4,581",0,5,72,0.857830556,0.26,0,0.3,1.06,C,5
"4,582",0,5,72,0.861608333,0.26,0,0.3,1.07,C,5
"4,583",0,5,72,0.86535,0.26,0,0.3,1.08,C,5
"4,584",0,5,72,0.869002778,0.26,0,0.3,1.09,C,5
"4,585",0,5,72,0.872605556,0.26,0,0.3,1.1,C,5
"4,586",0,5,72,0.876075,0.26,0,0.3,1.11,C,5
"4,587",0,5,72,0.879480556,0.26,0,0.3,1.12,C,5
"4,588",0,5,72,0.882911111,0.26,0,0.3,1.13,C,5
"4,589",0,5,72,0.886327778,0.27,0,0.3,1.14,C,5
"4,590",0,5,72,0.889661111,0.27,0,0.3,1.15,C,5
"4,591",0,5,72,0.893013889,0.27,0,0.3,1.16,C,5
"4,592",0,5,72,0.8962,0.27,0,0.3,1.17,C,5
"4,593",0,5,72,0.899536111,0.27,0,0.3,1.18,C,5
"4,594",0,5,72,0.902636111,0.27,0,0.3,1.19,C,5
"4,595",0,5,72,0.904975,0.27,0,0.3,1.2,C,133
"4,596",0,6,72,0.000002778,0,0,0,1.17,R,0
"4,597",0,6,72,0.000280556,0,0,0,1.09,R,1
"4,598",0,6,72,0.000558333,0,0,0,1.06,R,1
"4,599",0,6,72,0.000836111,0,0,0,1.03,R,1
"4,600",0,6,72,0.001113889,0,0,0,1.01,R,1
"4,601",0,6,72,0.001388889,0,0,0,1,R,129
"4,602",0,3,72,0.000008333,0,0,0.3,0.95,D,0
"4,603",0,3,72,0.000052778,0,0,0.3,0.93,D,5
"4,604",0,3,72,0.000111111,0,0,0.3,0.92,D,5
"4,605",0,3,72,0.000186111,0,0,0.3,0.9,D,5
"4,606",0,3,72,0.000272222,0,0,0.3,0.89,D,5
"4,607",0,3,72,0.000363889,0,0,0.3,0.87,D,5
"4,608",0,3,72,0.000463889,0,0,0.3,0.86,D,5
"4,609",0,3,72,0.000569444,0,0,0.3,0.85,D,5
"4,610",0,3,72,0.000680556,0,0,0.3,0.84,D,5
"4,611",0,3,72,0.0008,0,0,0.3,0.82,D,5
"4,612",0,3,72,0.000922222,0,0,0.3,0.81,D,5
"4,613",0,3,72,0.00105,0,0,0.3,0.8,D,5
"4,614",0,3,72,0.001177778,0,0,0.3,0.79,D,5
"4,615",0,3,72,0.001313889,0,0,0.3,0.77,D,5
"4,616",0,3,72,0.001455556,0,0,0.3,0.76,D,5
"4,617",0,3,72,0.001602778,0,0,0.3,0.75,D,5
"4,618",0,3,72,0.001755556,0,0,0.3,0.74,D,5
"4,619",0,3,72,0.001916667,0,0,0.3,0.73,D,5
"4,620",0,3,72,0.002080556,0,0,0.3,0.72,D,5
