Today''s Date,3/6/2020,Date of Test:,2/28/2020,Filename:,C:\Maccor\System\University at Buffalo # 1\Active\MV22274-2a.034,Procedure,MV22274-2.000,,SCap,1,C Rate
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES,DPt Time
307,0,4,2,0.817125,0.00E+00,0,0,0.87,R,5,2/28/2020 20:21
308,0,4,2,0.884808333,0.00E+00,0,0,0.88,R,5,2/28/2020 20:25
309,0,4,3,0.957575,0.00E+00,0,0,0.89,R,5,2/28/2020 20:29
310,0,4,3,1.038263889,0.00E+00,0,0,0.9,R,5,2/28/2020 20:34
311,0,4,3,1.121597222,0.00E+00,0,0,0.91,R,1,2/28/2020 20:39
312,0,4,3,1.204930556,0.00E+00,0,0,0.92,R,1,2/28/2020 20:44
313,0,4,3,1.288263889,0.00E+00,0,0,0.93,R,1,2/28/2020 20:49
314,0,4,3,1.371597222,0.00E+00,0,0,0.94,R,1,2/28/2020 20:54
315,0,4,3,1.454930556,0.00E+00,0,0,0.95,R,1,2/28/2020 20:59
316,0,4,3,1.538263889,0.00E+00,0,0,0.96,R,1,2/28/2020 21:04
317,0,4,3,1.621597222,0.00E+00,0,0,0.96,R,1,2/28/2020 21:09
318,0,4,3,1.704930556,0.00E+00,0,0,0.97,R,1,2/28/2020 21:14
319,0,4,3,1.788263889,0.00E+00,0,0,0.98,R,1,2/28/2020 21:19
320,0,4,3,1.871597222,0.00E+00,0,0,0.98,R,1,2/28/2020 21:24
321,0,4,4,1.954930556,0.00E+00,0,0,0.99,R,1,2/28/2020 21:29
322,0,4,4,2.038263889,0.00E+00,0,0,1,R,1,2/28/2020 21:34
323,0,4,4,2.121597222,0.00E+00,0,0,1,R,1,2/28/2020 21:39
324,0,4,4,2.204930556,0.00E+00,0,0,1.01,R,1,2/28/2020 21:44
325,0,4,4,2.288263889,0.00E+00,0,0,1.01,R,1,2/28/2020 21:49
326,0,4,4,2.371597222,0.00E+00,0,0,1.02,R,1,2/28/2020 21:54
327,0,4,4,2.454930556,0.00E+00,0,0,1.02,R,1,2/28/2020 21:59
328,0,4,4,2.538263889,0.00E+00,0,0,1.03,R,1,2/28/2020 22:04
329,0,4,4,2.621597222,0.00E+00,0,0,1.04,R,1,2/28/2020 22:09
330,0,4,4,2.704930556,0.00E+00,0,0,1.04,R,1,2/28/2020 22:14
331,0,4,4,2.788263889,0.00E+00,0,0,1.05,R,1,2/28/2020 22:19
332,0,4,4,2.871597222,0.00E+00,0,0,1.05,R,1,2/28/2020 22:24
333,0,4,5,2.954930556,0.00E+00,0,0,1.05,R,1,2/28/2020 22:29
334,0,4,5,3.038263889,0.00E+00,0,0,1.06,R,1,2/28/2020 22:34
335,0,4,5,3.121597222,0.00E+00,0,0,1.06,R,1,2/28/2020 22:39
336,0,4,5,3.204930556,0.00E+00,0,0,1.07,R,1,2/28/2020 22:44
337,0,4,5,3.288263889,0.00E+00,0,0,1.07,R,1,2/28/2020 22:49
338,0,4,5,3.371597222,0.00E+00,0,0,1.08,R,1,2/28/2020 22:54
339,0,4,5,3.454930556,0.00E+00,0,0,1.08,R,1,2/28/2020 22:59
340,0,4,5,3.538263889,0.00E+00,0,0,1.09,R,1,2/28/2020 23:04
341,0,4,5,3.621597222,0.00E+00,0,0,1.09,R,1,2/28/2020 23:09
342,0,4,5,3.704930556,0.00E+00,0,0,1.1,R,1,2/28/2020 23:14
343,0,4,5,3.788263889,0.00E+00,0,0,1.1,R,1,2/28/2020 23:19
344,0,4,5,3.871597222,0.00E+00,0,0,1.11,R,1,2/28/2020 23:24
345,0,4,6,3.954930556,0.00E+00,0,0,1.11,R,1,2/28/2020 23:29
346,0,4,6,4.038263889,0.00E+00,0,0,1.11,R,1,2/28/2020 23:34
347,0,4,6,4.121597222,0.00E+00,0,0,1.12,R,1,2/28/2020 23:39
348,0,4,6,4.204930556,0.00E+00,0,0,1.12,R,1,2/28/2020 23:44
349,0,4,6,4.288263889,0.00E+00,0,0,1.13,R,1,2/28/2020 23:49
350,0,4,6,4.371597222,0.00E+00,0,0,1.13,R,1,2/28/2020 23:54
351,0,4,6,4.454930556,0.00E+00,0,0,1.14,R,1,2/28/2020 23:59
352,0,4,6,4.538263889,0.00E+00,0,0,1.14,R,1,2/29/2020 0:04
353,0,4,6,4.621597222,0.00E+00,0,0,1.14,R,1,2/29/2020 0:09
354,0,4,6,4.704930556,0.00E+00,0,0,1.15,R,1,2/29/2020 0:14
355,0,4,6,4.788263889,0.00E+00,0,0,1.15,R,1,2/29/2020 0:19
356,0,4,6,4.871597222,0.00E+00,0,0,1.16,R,1,2/29/2020 0:24
357,0,4,7,4.954930556,0.00E+00,0,0,1.16,R,1,2/29/2020 0:29
358,0,4,7,5.038263889,0.00E+00,0,0,1.17,R,1,2/29/2020 0:34
359,0,4,7,5.121597222,0.00E+00,0,0,1.17,R,1,2/29/2020 0:39
360,0,4,7,5.204930556,0.00E+00,0,0,1.18,R,1,2/29/2020 0:44
361,0,4,7,5.288263889,0.00E+00,0,0,1.18,R,1,2/29/2020 0:49
362,0,4,7,5.371597222,0.00E+00,0,0,1.18,R,1,2/29/2020 0:54
363,0,4,7,5.454930556,0.00E+00,0,0,1.19,R,1,2/29/2020 0:59
364,0,4,7,5.538263889,0.00E+00,0,0,1.19,R,1,2/29/2020 1:04
365,0,4,7,5.621597222,0.00E+00,0,0,1.2,R,1,2/29/2020 1:09
366,0,4,7,5.704930556,0.00E+00,0,0,1.2,R,1,2/29/2020 1:14
367,0,4,7,5.788263889,0.00E+00,0,0,1.21,R,1,2/29/2020 1:19
368,0,4,7,5.871597222,0.00E+00,0,0,1.21,R,1,2/29/2020 1:24
369,0,4,8,5.954930556,0.00E+00,0,0,1.22,R,1,2/29/2020 1:29
370,0,4,8,6.038263889,0.00E+00,0,0,1.22,R,1,2/29/2020 1:34
371,0,4,8,6.121597222,0.00E+00,0,0,1.22,R,1,2/29/2020 1:39
372,0,4,8,6.204930556,0.00E+00,0,0,1.23,R,1,2/29/2020 1:44
373,0,4,8,6.288263889,0.00E+00,0,0,1.23,R,1,2/29/2020 1:49
374,0,4,8,6.371597222,0.00E+00,0,0,1.24,R,1,2/29/2020 1:54
375,0,4,8,6.454930556,0.00E+00,0,0,1.24,R,1,2/29/2020 1:59
376,0,4,8,6.538263889,0.00E+00,0,0,1.25,R,1,2/29/2020 2:04
377,0,4,8,6.621597222,0.00E+00,0,0,1.25,R,1,2/29/2020 2:09
378,0,4,8,6.704930556,0.00E+00,0,0,1.26,R,1,2/29/2020 2:14
379,0,4,8,6.788263889,0.00E+00,0,0,1.26,R,1,2/29/2020 2:19
380,0,4,8,6.871597222,0.00E+00,0,0,1.27,R,1,2/29/2020 2:24
381,0,4,9,6.954930556,0.00E+00,0,0,1.27,R,1,2/29/2020 2:29
382,0,4,9,7.038263889,0.00E+00,0,0,1.28,R,1,2/29/2020 2:34
383,0,4,9,7.121597222,0.00E+00,0,0,1.28,R,1,2/29/2020 2:39
384,0,4,9,7.204930556,0.00E+00,0,0,1.29,R,1,2/29/2020 2:44
385,0,4,9,7.288263889,0.00E+00,0,0,1.29,R,1,2/29/2020 2:49
386,0,4,9,7.371597222,0.00E+00,0,0,1.3,R,1,2/29/2020 2:54
387,0,4,9,7.454930556,0.00E+00,0,0,1.3,R,1,2/29/2020 2:59
388,0,4,9,7.538263889,0.00E+00,0,0,1.3,R,1,2/29/2020 3:04
389,0,4,9,7.621597222,0.00E+00,0,0,1.31,R,1,2/29/2020 3:09
390,0,4,9,7.704930556,0.00E+00,0,0,1.31,R,1,2/29/2020 3:14
391,0,4,9,7.788263889,0.00E+00,0,0,1.32,R,1,2/29/2020 3:19
392,0,4,9,7.871597222,0.00E+00,0,0,1.32,R,1,2/29/2020 3:24
393,0,4,10,7.954930556,0.00E+00,0,0,1.33,R,1,2/29/2020 3:29
394,0,4,10,8.038263889,0.00E+00,0,0,1.33,R,1,2/29/2020 3:34
395,0,4,10,8.121597222,0.00E+00,0,0,1.34,R,1,2/29/2020 3:39
396,0,4,10,8.204930556,0.00E+00,0,0,1.34,R,1,2/29/2020 3:44
397,0,4,10,8.288263889,0.00E+00,0,0,1.35,R,1,2/29/2020 3:49
398,0,4,10,8.371597222,0.00E+00,0,0,1.35,R,1,2/29/2020 3:54
399,0,4,10,8.454930556,0.00E+00,0,0,1.36,R,1,2/29/2020 3:59
400,0,4,10,8.538263889,0.00E+00,0,0,1.36,R,1,2/29/2020 4:04
401,0,4,10,8.621597222,0.00E+00,0,0,1.37,R,1,2/29/2020 4:09
402,0,4,10,8.704930556,0.00E+00,0,0,1.37,R,1,2/29/2020 4:14
403,0,4,10,8.788263889,0.00E+00,0,0,1.38,R,1,2/29/2020 4:19
404,0,4,10,8.871597222,0.00E+00,0,0,1.38,R,1,2/29/2020 4:24
405,0,4,11,8.954930556,0.00E+00,0,0,1.39,R,1,2/29/2020 4:29
406,0,4,11,9.038263889,0.00E+00,0,0,1.39,R,1,2/29/2020 4:34
407,0,4,11,9.121597222,0.00E+00,0,0,1.4,R,1,2/29/2020 4:39
408,0,4,11,9.204930556,0.00E+00,0,0,1.4,R,1,2/29/2020 4:44
409,0,4,11,9.288263889,0.00E+00,0,0,1.41,R,1,2/29/2020 4:49
410,0,4,11,9.371597222,0.00E+00,0,0,1.41,R,1,2/29/2020 4:54
411,0,4,11,9.454930556,0.00E+00,0,0,1.42,R,1,2/29/2020 4:59
412,0,4,11,9.538263889,0.00E+00,0,0,1.42,R,1,2/29/2020 5:04
413,0,4,11,9.621597222,0.00E+00,0,0,1.43,R,1,2/29/2020 5:09
414,0,4,11,9.704930556,0.00E+00,0,0,1.43,R,1,2/29/2020 5:14
415,0,4,11,9.788263889,0.00E+00,0,0,1.44,R,1,2/29/2020 5:19
416,0,4,11,9.871597222,0.00E+00,0,0,1.44,R,1,2/29/2020 5:24
417,0,4,12,9.954930556,0.00E+00,0,0,1.45,R,1,2/29/2020 5:29
418,0,4,12,10.03826389,0.00E+00,0,0,1.45,R,1,2/29/2020 5:34
419,0,4,12,10.12159722,0.00E+00,0,0,1.46,R,1,2/29/2020 5:39
420,0,4,12,10.20493056,0.00E+00,0,0,1.46,R,1,2/29/2020 5:44
421,0,4,12,10.28826389,0.00E+00,0,0,1.47,R,1,2/29/2020 5:49
422,0,4,12,10.37159722,0.00E+00,0,0,1.47,R,1,2/29/2020 5:54
423,0,4,12,10.45493056,0.00E+00,0,0,1.48,R,1,2/29/2020 5:59
424,0,4,12,10.53826389,0.00E+00,0,0,1.48,R,1,2/29/2020 6:04
425,0,4,12,10.62159722,0.00E+00,0,0,1.49,R,1,2/29/2020 6:09
426,0,4,12,10.70493056,0.00E+00,0,0,1.49,R,1,2/29/2020 6:14
427,0,4,12,10.78826389,0.00E+00,0,0,1.5,R,1,2/29/2020 6:19
428,0,4,12,10.87159722,0.00E+00,0,0,1.5,R,1,2/29/2020 6:24
429,0,4,13,10.95493056,0.00E+00,0,0,1.51,R,1,2/29/2020 6:29
430,0,4,13,11.03826389,0.00E+00,0,0,1.51,R,1,2/29/2020 6:34
431,0,4,13,11.12159722,0.00E+00,0,0,1.52,R,1,2/29/2020 6:39
432,0,4,13,11.20493056,0.00E+00,0,0,1.52,R,1,2/29/2020 6:44
433,0,4,13,11.28826389,0.00E+00,0,0,1.52,R,1,2/29/2020 6:49
434,0,4,13,11.37159722,0.00E+00,0,0,1.53,R,1,2/29/2020 6:54
435,0,4,13,11.45493056,0.00E+00,0,0,1.53,R,1,2/29/2020 6:59
436,0,4,13,11.53826389,0.00E+00,0,0,1.54,R,1,2/29/2020 7:04
437,0,4,13,11.62159722,0.00E+00,0,0,1.54,R,1,2/29/2020 7:09
438,0,4,13,11.70493056,0.00E+00,0,0,1.55,R,1,2/29/2020 7:14
439,0,4,13,11.78826389,0.00E+00,0,0,1.55,R,1,2/29/2020 7:19
440,0,4,13,11.87159722,0.00E+00,0,0,1.56,R,1,2/29/2020 7:24
441,0,4,14,11.95493056,0.00E+00,0,0,1.56,R,1,2/29/2020 7:29
442,0,4,14,12,0.00E+00,0,0,1.56,R,129,2/29/2020 7:32
443,0,3,14,0.000008333,9.80E-07,0,0.3,1.53,D,0,2/29/2020 7:32
444,0,3,14,0.000052778,1.43E-05,0,0.3,1.5,D,5,2/29/2020 7:32
445,0,3,14,0.000102778,2.93E-05,0,0.3,1.48,D,5,2/29/2020 7:32
446,0,3,14,0.000158333,4.60E-05,0,0.3,1.47,D,5,2/29/2020 7:32
447,0,3,14,0.000222222,6.51E-05,0,0.3,1.45,D,5,2/29/2020 7:32
448,0,3,14,0.000291667,8.60E-05,0,0.3,1.44,D,5,2/29/2020 7:32
449,0,3,14,0.000369444,1.09E-04,0,0.3,1.42,D,5,2/29/2020 7:32
450,0,3,14,0.000452778,1.34E-04,0,0.3,1.41,D,5,2/29/2020 7:32
451,0,3,14,0.000541667,1.61E-04,0,0.3,1.39,D,5,2/29/2020 7:32
452,0,3,14,0.000638889,1.90E-04,0,0.3,1.38,D,5,2/29/2020 7:32
453,0,3,14,0.000744444,2.22E-04,0,0.3,1.37,D,5,2/29/2020 7:32
454,0,3,14,0.000858333,2.56E-04,0,0.3,1.36,D,5,2/29/2020 7:32
455,0,3,14,0.000980556,2.93E-04,0,0.3,1.34,D,5,2/29/2020 7:32
456,0,3,14,0.001116667,3.33E-04,0,0.3,1.33,D,5,2/29/2020 7:32
457,0,3,14,0.001263889,3.78E-04,0,0.3,1.32,D,5,2/29/2020 7:32
458,0,3,14,0.001425,4.26E-04,0,0.3,1.31,D,5,2/29/2020 7:32
459,0,3,14,0.001602778,4.79E-04,0,0.3,1.3,D,5,2/29/2020 7:32
460,0,3,14,0.001788889,5.35E-04,0,0.3,1.29,D,5,2/29/2020 7:32
461,0,3,14,0.002,5.98E-04,0,0.3,1.27,D,5,2/29/2020 7:32
462,0,3,14,0.002225,6.66E-04,0,0.3,1.26,D,5,2/29/2020 7:32
463,0,3,14,0.002472222,7.40E-04,0,0.3,1.25,D,5,2/29/2020 7:32
464,0,3,14,0.002736111,8.19E-04,0,0.3,1.24,D,5,2/29/2020 7:32
465,0,3,14,0.003033333,9.08E-04,0,0.3,1.23,D,5,2/29/2020 7:32
466,0,3,14,0.003352778,1.00E-03,0,0.3,1.22,D,5,2/29/2020 7:32
467,0,3,14,0.003713889,1.11E-03,0,0.3,1.21,D,5,2/29/2020 7:32
468,0,3,14,0.0041,1.23E-03,0,0.3,1.2,D,5,2/29/2020 7:32
469,0,3,14,0.004538889,1.36E-03,0,0.3,1.19,D,5,2/29/2020 7:32
470,0,3,14,0.005027778,1.51E-03,0,0.3,1.18,D,5,2/29/2020 7:32
471,0,3,14,0.005572222,1.67E-03,0,0.3,1.17,D,5,2/29/2020 7:32
472,0,3,14,0.006166667,1.85E-03,0,0.3,1.16,D,5,2/29/2020 7:32
473,0,3,14,0.006830556,2.05E-03,0,0.3,1.15,D,5,2/29/2020 7:32
474,0,3,14,0.00755,2.26E-03,0,0.3,1.14,D,5,2/29/2020 7:32
475,0,3,14,0.008333333,2.50E-03,0,0.3,1.13,D,5,2/29/2020 7:32
476,0,3,14,0.009158333,2.75E-03,0,0.3,1.12,D,5,2/29/2020 7:32
477,0,3,14,0.010069444,3.02E-03,0,0.3,1.1,D,5,2/29/2020 7:33
478,0,3,14,0.011058333,3.32E-03,0,0.3,1.09,D,5,2/29/2020 7:33
479,0,3,14,0.012055556,3.61E-03,0,0.3,1.08,D,5,2/29/2020 7:33
480,0,3,14,0.013072222,3.92E-03,0,0.3,1.07,D,5,2/29/2020 7:33
481,0,3,14,0.014130556,4.24E-03,0,0.3,1.06,D,5,2/29/2020 7:33
482,0,3,14,0.015197222,4.56E-03,0,0.3,1.05,D,5,2/29/2020 7:33
483,0,3,14,0.016302778,4.89E-03,0,0.3,1.04,D,5,2/29/2020 7:33
484,0,3,14,0.017444444,5.23E-03,0,0.3,1.03,D,5,2/29/2020 7:33
485,0,3,14,0.018688889,5.60E-03,0,0.3,1.02,D,5,2/29/2020 7:33
486,0,3,14,0.019902778,5.97E-03,0,0.3,1.01,D,5,2/29/2020 7:33
487,0,3,14,0.021177778,6.35E-03,0,0.3,1,D,5,2/29/2020 7:33
488,0,3,14,0.022463889,6.74E-03,0,0.3,0.99,D,5,2/29/2020 7:33
489,0,3,14,0.023802778,7.14E-03,0,0.3,0.98,D,5,2/29/2020 7:33
490,0,3,14,0.025113889,7.53E-03,0,0.3,0.97,D,5,2/29/2020 7:33
491,0,3,14,0.026508333,7.95E-03,0,0.3,0.96,D,5,2/29/2020 7:34
492,0,3,14,0.027913889,8.37E-03,0,0.3,0.95,D,5,2/29/2020 7:34
493,0,3,14,0.029316667,8.79E-03,0,0.3,0.94,D,5,2/29/2020 7:34
494,0,3,14,0.030797222,9.24E-03,0,0.3,0.93,D,5,2/29/2020 7:34
495,0,3,14,0.032375,9.71E-03,0,0.3,0.92,D,5,2/29/2020 7:34
496,0,3,14,0.033936111,1.02E-02,0,0.3,0.91,D,5,2/29/2020 7:34
497,0,3,14,0.035547222,1.07E-02,0,0.3,0.9,D,5,2/29/2020 7:34
498,0,3,14,0.037225,1.12E-02,0,0.3,0.89,D,5,2/29/2020 7:34
499,0,3,14,0.0389,1.17E-02,0,0.3,0.88,D,5,2/29/2020 7:34
500,0,3,14,0.040769444,1.22E-02,0,0.3,0.87,D,5,2/29/2020 7:34
501,0,3,14,0.042636111,1.28E-02,0,0.3,0.86,D,5,2/29/2020 7:35
502,0,3,14,0.044519444,1.34E-02,0,0.3,0.85,D,5,2/29/2020 7:35
503,0,3,14,0.046538889,1.40E-02,0,0.3,0.84,D,5,2/29/2020 7:35
504,0,3,14,0.048580556,1.46E-02,0,0.3,0.83,D,5,2/29/2020 7:35
505,0,3,14,0.050647222,1.52E-02,0,0.3,0.82,D,5,2/29/2020 7:35
506,0,3,14,0.052802778,1.58E-02,0,0.3,0.81,D,5,2/29/2020 7:35
507,0,3,14,0.055075,1.65E-02,0,0.3,0.8,D,5,2/29/2020 7:35
508,0,3,14,0.057441667,1.72E-02,0,0.3,0.79,D,5,2/29/2020 7:35
509,0,3,14,0.060188889,1.81E-02,0,0.3,0.78,D,5,2/29/2020 7:36
510,0,3,14,0.063027778,1.89E-02,0,0.3,0.77,D,5,2/29/2020 7:36
511,0,3,14,0.06595,1.98E-02,0,0.3,0.76,D,5,2/29/2020 7:36
512,0,3,14,0.068902778,2.07E-02,0,0.3,0.75,D,5,2/29/2020 7:36
513,0,3,14,0.072111111,2.16E-02,0,0.3,0.74,D,5,2/29/2020 7:36
514,0,3,14,0.075402778,2.26E-02,0,0.3,0.73,D,5,2/29/2020 7:36
515,0,3,14,0.079472222,2.38E-02,0,0.3,0.72,D,5,2/29/2020 7:37
516,0,3,14,0.083363889,2.50E-02,0,0.3,0.71,D,5,2/29/2020 7:37
517,0,3,14,0.087311111,2.62E-02,0,0.3,0.7,D,5,2/29/2020 7:37
518,0,3,14,0.091222222,2.74E-02,0,0.3,0.69,D,5,2/29/2020 7:37
519,0,3,14,0.095683333,2.87E-02,0,0.3,0.68,D,5,2/29/2020 7:38
520,0,3,14,0.100130556,3.00E-02,0,0.3,0.67,D,5,2/29/2020 7:38
521,0,3,14,0.104627778,3.14E-02,0,0.3,0.66,D,5,2/29/2020 7:38
522,0,3,14,0.109055556,3.27E-02,0,0.3,0.65,D,5,2/29/2020 7:38
523,0,3,14,0.114080556,3.42E-02,0,0.3,0.64,D,5,2/29/2020 7:39
524,0,3,14,0.118730556,3.56E-02,0,0.3,0.63,D,5,2/29/2020 7:39
525,0,3,14,0.1232,3.70E-02,0,0.3,0.62,D,5,2/29/2020 7:39
526,0,3,14,0.128463889,3.85E-02,0,0.3,0.61,D,5,2/29/2020 7:40
527,0,3,14,0.133322222,4.00E-02,0,0.3,0.6,D,5,2/29/2020 7:40
528,0,3,14,0.138563889,4.16E-02,0,0.3,0.59,D,5,2/29/2020 7:40
529,0,3,14,0.143455556,4.30E-02,0,0.3,0.58,D,5,2/29/2020 7:41
530,0,3,14,0.148986111,4.47E-02,0,0.3,0.56,D,5,2/29/2020 7:41
531,0,3,14,0.154411111,4.63E-02,0,0.3,0.55,D,5,2/29/2020 7:41
532,0,3,14,0.159613889,4.79E-02,0,0.3,0.54,D,5,2/29/2020 7:42
533,0,3,14,0.165397222,4.96E-02,0,0.3,0.53,D,5,2/29/2020 7:42
534,0,3,14,0.171222222,5.14E-02,0,0.3,0.52,D,5,2/29/2020 7:42
535,0,3,14,0.1774,5.32E-02,0,0.3,0.51,D,5,2/29/2020 7:43
536,0,3,14,0.183905556,5.52E-02,0,0.3,0.5,D,5,2/29/2020 7:43
537,0,3,14,0.190108333,5.70E-02,0,0.3,0.49,D,5,2/29/2020 7:43
538,0,3,14,0.19635,5.89E-02,0,0.3,0.48,D,5,2/29/2020 7:44
539,0,3,14,0.203069444,6.09E-02,0,0.3,0.47,D,5,2/29/2020 7:44
540,0,3,14,0.209572222,6.29E-02,0,0.3,0.46,D,5,2/29/2020 7:45
541,0,3,14,0.216261111,6.49E-02,0,0.3,0.45,D,5,2/29/2020 7:45
542,0,3,14,0.223638889,6.71E-02,0,0.3,0.44,D,5,2/29/2020 7:45
543,0,3,14,0.231091667,6.93E-02,0,0.3,0.43,D,5,2/29/2020 7:46
544,0,3,14,0.238425,7.15E-02,0,0.3,0.42,D,5,2/29/2020 7:46
545,0,3,14,0.2462,7.38E-02,0,0.3,0.41,D,5,2/29/2020 7:47
546,0,3,14,0.253961111,7.62E-02,0,0.3,0.4,D,5,2/29/2020 7:47
547,0,3,14,0.262138889,7.86E-02,0,0.3,0.39,D,5,2/29/2020 7:48
548,0,3,14,0.270363889,8.11E-02,0,0.3,0.38,D,5,2/29/2020 7:48
549,0,3,14,0.278697222,8.36E-02,0,0.3,0.37,D,1,2/29/2020 7:49
550,0,3,14,0.287030556,8.61E-02,0,0.3,0.36,D,1,2/29/2020 7:49
551,0,3,14,0.295363889,8.86E-02,0,0.3,0.36,D,1,2/29/2020 7:50
552,0,3,14,0.303697222,9.11E-02,0,0.3,0.35,D,1,2/29/2020 7:50
553,0,3,14,0.312030556,9.36E-02,0,0.3,0.34,D,1,2/29/2020 7:51
554,0,3,14,0.320363889,9.61E-02,0,0.3,0.33,D,1,2/29/2020 7:51
555,0,3,14,0.328697222,9.86E-02,0,0.3,0.32,D,1,2/29/2020 7:52
556,0,3,14,0.337030556,1.01E-01,0,0.3,0.32,D,1,2/29/2020 7:52
557,0,3,14,0.345363889,1.04E-01,0,0.3,0.31,D,1,2/29/2020 7:53
558,0,3,14,0.353697222,1.06E-01,0,0.3,0.3,D,1,2/29/2020 7:53
559,0,3,14,0.362030556,1.09E-01,0,0.3,0.3,D,1,2/29/2020 7:54
560,0,3,14,0.370363889,1.11E-01,0,0.3,0.29,D,1,2/29/2020 7:54
561,0,3,14,0.378697222,1.14E-01,0,0.3,0.28,D,1,2/29/2020 7:55
562,0,3,14,0.387030556,1.16E-01,0,0.3,0.28,D,1,2/29/2020 7:55
563,0,3,14,0.395363889,1.19E-01,0,0.3,0.27,D,1,2/29/2020 7:56
564,0,3,14,0.403697222,1.21E-01,0,0.3,0.26,D,1,2/29/2020 7:56
565,0,3,14,0.412030556,1.24E-01,0,0.3,0.26,D,1,2/29/2020 7:57
566,0,3,14,0.420363889,1.26E-01,0,0.3,0.25,D,1,2/29/2020 7:57
567,0,3,14,0.428697222,1.29E-01,0,0.3,0.25,D,1,2/29/2020 7:58
568,0,3,14,0.437030556,1.31E-01,0,0.3,0.24,D,1,2/29/2020 7:58
569,0,3,14,0.445363889,1.34E-01,0,0.3,0.24,D,1,2/29/2020 7:59
570,0,3,14,0.453697222,1.36E-01,0,0.3,0.23,D,1,2/29/2020 7:59
571,0,3,14,0.462030556,1.39E-01,0,0.3,0.23,D,1,2/29/2020 8:00
572,0,3,14,0.470363889,1.41E-01,0,0.3,0.23,D,1,2/29/2020 8:00
573,0,3,14,0.478697222,1.44E-01,0,0.3,0.22,D,1,2/29/2020 8:01
574,0,3,14,0.487030556,1.46E-01,0,0.3,0.22,D,1,2/29/2020 8:01
575,0,3,14,0.495363889,1.49E-01,0,0.3,0.21,D,1,2/29/2020 8:02
576,0,3,14,0.503697222,1.51E-01,0,0.3,0.21,D,1,2/29/2020 8:02
577,0,3,14,0.512030556,1.54E-01,0,0.3,0.21,D,1,2/29/2020 8:03
578,0,3,14,0.520363889,1.56E-01,0,0.3,0.21,D,1,2/29/2020 8:03
579,0,3,14,0.528697222,1.59E-01,0,0.3,0.2,D,1,2/29/2020 8:04
580,0,3,14,0.537030556,1.61E-01,0,0.3,0.2,D,1,2/29/2020 8:04
581,0,3,14,0.545363889,1.64E-01,0,0.3,0.2,D,1,2/29/2020 8:05
582,0,3,14,0.553697222,1.66E-01,0,0.3,0.19,D,1,2/29/2020 8:05
583,0,3,14,0.562030556,1.69E-01,0,0.3,0.19,D,1,2/29/2020 8:06
584,0,3,14,0.570363889,1.71E-01,0,0.3,0.19,D,1,2/29/2020 8:06
585,0,3,14,0.578697222,1.74E-01,0,0.3,0.19,D,1,2/29/2020 8:07
586,0,3,14,0.587030556,1.76E-01,0,0.3,0.19,D,1,2/29/2020 8:07
587,0,3,14,0.595363889,1.79E-01,0,0.3,0.18,D,1,2/29/2020 8:08
588,0,3,14,0.603697222,1.81E-01,0,0.3,0.18,D,1,2/29/2020 8:08
589,0,3,14,0.612030556,1.84E-01,0,0.3,0.18,D,1,2/29/2020 8:09
590,0,3,14,0.620363889,1.86E-01,0,0.3,0.18,D,1,2/29/2020 8:09
591,0,3,14,0.628697222,1.89E-01,0,0.3,0.18,D,1,2/29/2020 8:10
592,0,3,14,0.637030556,1.91E-01,0,0.3,0.17,D,1,2/29/2020 8:10
593,0,3,14,0.645363889,1.94E-01,0,0.3,0.17,D,1,2/29/2020 8:11
594,0,3,14,0.653697222,1.96E-01,0,0.3,0.17,D,1,2/29/2020 8:11
595,0,3,14,0.662030556,1.99E-01,0,0.3,0.17,D,1,2/29/2020 8:12
596,0,3,14,0.670363889,2.01E-01,0,0.3,0.17,D,1,2/29/2020 8:12
597,0,3,14,0.678697222,2.04E-01,0,0.3,0.16,D,1,2/29/2020 8:13
598,0,3,14,0.687030556,2.06E-01,0,0.3,0.16,D,1,2/29/2020 8:13
599,0,3,14,0.695363889,2.09E-01,0,0.3,0.16,D,1,2/29/2020 8:14
600,0,3,14,0.703697222,2.11E-01,0,0.3,0.16,D,1,2/29/2020 8:14
601,0,3,14,0.712030556,2.14E-01,0,0.3,0.16,D,1,2/29/2020 8:15
602,0,3,14,0.720363889,2.16E-01,0,0.3,0.16,D,1,2/29/2020 8:15
603,0,3,14,0.728697222,2.19E-01,0,0.3,0.15,D,1,2/29/2020 8:16
604,0,3,14,0.737030556,2.21E-01,0,0.3,0.15,D,1,2/29/2020 8:16
605,0,3,14,0.745363889,2.24E-01,0,0.3,0.15,D,1,2/29/2020 8:17
606,0,3,14,0.753697222,2.26E-01,0,0.3,0.15,D,1,2/29/2020 8:17
607,0,3,14,0.762030556,2.29E-01,0,0.3,0.15,D,1,2/29/2020 8:18
608,0,3,14,0.770363889,2.31E-01,0,0.3,0.15,D,1,2/29/2020 8:18
609,0,3,14,0.778697222,2.34E-01,0,0.3,0.14,D,1,2/29/2020 8:19
610,0,3,14,0.787030556,2.36E-01,0,0.3,0.14,D,1,2/29/2020 8:19
611,0,3,14,0.795363889,2.39E-01,0,0.3,0.14,D,1,2/29/2020 8:20
612,0,3,14,0.803697222,2.41E-01,0,0.3,0.14,D,1,2/29/2020 8:20
613,0,3,14,0.812030556,2.44E-01,0,0.3,0.14,D,1,2/29/2020 8:21
